v17_reach_id,v16_reach_id,reach_id
72582900051,72582900011,72582900011
72582900061,72582900021,72582900021
72582900081,72582900031,72582900031
72582900091,72582900041,72582900041
72582900101,72582900051,72582900051
72582900111,72582900061,72582900061
72582900121,72582900071,72582900071
72582900131,72582900081,72582900081
72582900144,72582900094,72582900094
72582900151,72582900101,72582900101
72582900164,72582900114,72582900114
72582900171,72582900121,72582900121
72582900184,72582900134,72582900134
72582900191,72582900141,72582900141
72582900201,72582900151,72582900151
72582900211,72582900161,72582900161
72582900221,72582900171,72582900171
72582900231,72582900181,72582900181
72582900241,72582900191,72582900191
72582900261,72582900201,72582900201
72582900071,72582900211,72582900211
72582900041,72582900226,72582900226
72582900256,72582900236,72582900236
72582900276,72582900246,72582900246
72583100033,72583100023,72583100023
72583100043,72583100033,72583100033
72583100053,72583100043,72583100043
72583100063,72583100053,72583100053
72583100073,72583100063,72583100063
72583100083,72583100073,72583100073
72583100093,72583100083,72583100083
72583100103,72583100093,72583100093
72583100113,72583100103,72583100103
72583300053,72583300083,72583300083
72583200013,72583200023,72583200023
72583200023,72583200033,72583200033
72583200031,72583200041,72583200041
72583200041,72583200051,72583200051
72583200051,72583200061,72583200061
72583200061,72583200071,72583200071
72583200074,72583200084,72583200084
72583200084,72583200094,72583200094
72583200093,72583200103,72583200103
72583200153,72583200113,72583200113
72583200103,72583200123,72583200123
72583200111,72583200131,72583200131
72583200124,72583200144,72583200144
72583200133,72583200153,72583200153
72583200166,72583200166,72583200166
72583200146,72583200176,72583200176
72583700013,72583700013,72583700013
72583300013,72583300023,72583300023
72583300023,72583300033,72583300033
72583300033,72583300043,72583300043
72583300043,72583300053,72583300053
72583400013,72583400063,72583400063
72583400023,72583400073,72583400073
72583700023,72583700023,72583700023
72583700033,72583700033,72583700033
72583700043,72583700043,72583700043
72583900033,72583900053,72583900053
72583700083,72583700063,72583700063
72583700091,72583700071,72583700071
72583700104,72583700084,72583700084
72583700073,72583700093,72583700093
72583700063,72583700103,72583700103
72583700053,72583700113,72583700113
72583700114,72583700124,72583700124
72583700121,72583700131,72583700131
72583700136,72583700146,72583700146
72583900013,72583900013,72583900013
72583900023,72583900023,72583900023
72585000013,72585000033,72585000033
72587000013,72587000513,72587000513
72586000031,72586000011,72586000011
72586000041,72586000021,72586000021
72586000051,72586000031,72586000031
72586000061,72586000041,72586000041
72586000071,72586000051,72586000051
72586000084,72586000064,72586000064
72586000094,72586000074,72586000074
72586000101,72586000081,72586000081
72586000111,72586000091,72586000091
72586000121,72586000101,72586000101
72586000131,72586000111,72586000111
72586000141,72586000121,72586000121
72586000151,72586000131,72586000131
72586000161,72586000141,72586000141
72586000174,72586000154,72586000154
72586000181,72586000161,72586000161
72586000194,72586000174,72586000174
72586000203,72586000183,72586000183
72586000211,72586000191,72586000191
72586000223,72586000203,72586000203
72586000231,72586000211,72586000211
72586000244,72586000224,72586000224
72586000251,72586000231,72586000231
72586000261,72586000241,72586000241
72586000271,72586000251,72586000251
72586000284,72586000264,72586000264
72586000291,72586000271,72586000271
72586000301,72586000281,72586000281
72586000314,72586000294,72586000294
72586000321,72586000301,72586000301
72586000334,72586000314,72586000314
72586000341,72586000321,72586000321
72586000351,72586000331,72586000331
72586000364,72586000344,72586000344
72586000371,72586000351,72586000351
72586000384,72586000364,72586000364
72586000391,72586000371,72586000371
72586000404,72586000384,72586000384
72586000411,72586000391,72586000391
72586000426,72586000406,72586000406
72587000023,72587000013,72587000013
72587000033,72587000023,72587000023
72587000043,72587000033,72587000033
72587000103,72587000043,72587000043
72587000123,72587000053,72587000053
72587000133,72587000063,72587000063
72587000053,72587000073,72587000073
72587000063,72587000083,72587000083
72587000073,72587000093,72587000093
72587000083,72587000103,72587000103
72587000093,72587000113,72587000113
72586000013,72586000123,72586000123
72586000023,72586000133,72586000133
72587000393,72587000143,72587000143
72587000403,72587000153,72587000153
72587000413,72587000163,72587000163
72587000423,72587000173,72587000173
72587000431,72587000181,72587000181
72588000023,72588000193,72588000193
72587000143,72587000203,72587000203
72587000153,72587000213,72587000213
72587000163,72587000223,72587000223
72587000173,72587000233,72587000233
72587000183,72587000243,72587000243
72588000013,72588000253,72588000253
72587000443,72587000263,72587000263
72587000451,72587000271,72587000271
72587000243,72587000303,72587000303
72587000251,72587000311,72587000311
72587000264,72587000324,72587000324
72587000233,72587000333,72587000333
72587000223,72587000343,72587000343
72587000213,72587000353,72587000353
72587000203,72587000363,72587000363
72587000193,72587000373,72587000373
72587000271,72587000381,72587000381
72587000284,72587000394,72587000394
72587000291,72587000401,72587000401
72587000304,72587000414,72587000414
72587000311,72587000421,72587000421
72587000321,72587000431,72587000431
72587000331,72587000441,72587000441
72587000344,72587000454,72587000454
72587000351,72587000461,72587000461
72587000361,72587000471,72587000471
72587000371,72587000481,72587000481
72587000466,72587000496,72587000496
72587000386,72587000506,72587000506
72588000033,72588000013,72588000013
72588000043,72588000023,72588000023
72589000013,72589000033,72589000033
72588000053,72588000053,72588000053
72588000063,72588000063,72588000063
72588000073,72588000073,72588000073
72588000081,72588000081,72588000081
72588000096,72588000096,72588000096
72589000021,72589000011,72589000011
72589000031,72589000021,72589000021
72589000041,72589000031,72589000031
72589000054,72589000044,72589000044
72589000063,72589000053,72589000053
72589000071,72589000061,72589000061
72589000084,72589000074,72589000074
72589000091,72589000081,72589000081
72589000104,72589000094,72589000094
72589000111,72589000101,72589000101
72589000121,72589000111,72589000111
72589000134,72589000124,72589000124
72589000141,72589000131,72589000131
72589000154,72589000144,72589000144
72589000161,72589000151,72589000151
72589000174,72589000164,72589000164
72589000181,72589000171,72589000171
72589000191,72589000181,72589000181
72589000204,72589000194,72589000194
72589000213,72589000203,72589000203
72589000221,72589000211,72589000211
72589000231,72589000221,72589000221
72589000243,72589000233,72589000233
72589000251,72589000241,72589000241
72589000261,72589000251,72589000251
72589000274,72589000264,72589000264
72589000283,72589000273,72589000273
72589000291,72589000281,72589000281
72589000304,72589000294,72589000294
72589000313,72589000303,72589000303
72589000321,72589000311,72589000311
72589000333,72589000323,72589000323
72589000341,72589000331,72589000331
72589000356,72589000346,72589000346
72591100053,72591100053,72591100053
72591100043,72591100063,72591100063
72591100033,72591100073,72591100073
72591100153,72591100093,72591100093
72591100273,72591100103,72591100103
72591100163,72591100173,72591100173
72591100173,72591100183,72591100183
72591100181,72591100191,72591100191
72591100191,72591100201,72591100201
72591100201,72591100211,72591100211
72591100214,72591100224,72591100224
72591100224,72591100234,72591100234
72591100231,72591100241,72591100241
72591100241,72591100251,72591100251
72591100251,72591100261,72591100261
72591100266,72591100286,72591100286
72591500053,72591500013,72591500013
72591500043,72591500023,72591500023
72591500033,72591500033,72591500033
72591500023,72591500043,72591500043
72591500013,72591500053,72591500053
72591300023,72591300063,72591300063
72591300013,72591300073,72591300073
72591200013,72591200083,72591200083
72591100123,72591100313,72591100313
72591100133,72591100323,72591100323
72591100103,72591100133,72591100133
72591500063,72591500143,72591500143
72591500073,72591500153,72591500153
72591500083,72591500163,72591500163
72591500093,72591500173,72591500173
72594000033,72594000013,72594000013
72594000043,72594000023,72594000023
72594000023,72594000033,72594000033
72594000013,72594000043,72594000043
72591800033,72591800053,72591800053
72591800023,72591800063,72591800063
72591800013,72591800073,72591800073
72591600023,72591600083,72591600083
72591600013,72591600093,72591600093
72594000063,72594000103,72594000103
72594000053,72594000113,72594000113
72594000073,72594000123,72594000123
72595000053,72595000023,72595000023
72595000063,72595000033,72595000033
72595000073,72595000043,72595000043
72599100033,72599100143,72599100143
72599100023,72599100153,72599100153
72599100013,72599100163,72599100163
72595000033,72595000173,72595000173
72595000023,72595000183,72595000183
72595000013,72595000193,72595000193
72597000023,72597000033,72597000033
72597000013,72597000043,72597000043
72595000043,72595000203,72595000203
72599100153,72599100173,72599100173
72599100163,72599100183,72599100183
72599100173,72599100193,72599100193
72598000013,72598000043,72598000043
72599100143,72599100013,72599100013
72599100133,72599100023,72599100023
72599100123,72599100033,72599100033
72599100043,72599100043,72599100043
72599300013,72599300053,72599300053
72599200013,72599200233,72599200233
72599100113,72599100073,72599100073
72599100103,72599100083,72599100083
72599100093,72599100093,72599100093
72599100083,72599100103,72599100103
72599100073,72599100113,72599100113
72599100063,72599100123,72599100123
72599100053,72599100133,72599100133
72599300033,72599300013,72599300013
72599300043,72599300023,72599300023
72599300053,72599300033,72599300033
72599200023,72599200043,72599200043
72599200033,72599200053,72599200053
72599200043,72599200063,72599200063
72599200051,72599200071,72599200071
72599200061,72599200081,72599200081
72599200073,72599200093,72599200093
72599200081,72599200101,72599200101
72599200091,72599200111,72599200111
72599200181,72599200121,72599200121
72599200191,72599200131,72599200131
